Umbrella,Sunscreen,Snowpants/long johns),Dress,T-Shirt (or any 1 layer item),Long shirt,Shorts/skirt,"Long pants (Jeans, sweatpants, etc)","Long breezy pants (thin loose pants, athletic pants, etc)",Thin sweater,Thick sweater,Windbreaker/raincoat,Winter coat,Weather,Temp,Result
1,0,0,0,0,1,0,0,1,1,0,0,0,3,-16,FALSE
1,0,0,0,0,1,0,0,1,0,1,0,0,3,-15,FALSE
1,0,0,0,0,1,0,0,1,0,0,1,0,3,-14,FALSE
1,0,0,1,0,0,0,0,0,0,0,0,0,3,-13,FALSE
1,0,0,1,0,0,0,0,0,0,0,1,0,3,-20,FALSE
1,0,0,1,0,0,0,0,0,0,1,0,0,3,-19,FALSE
1,0,0,1,0,0,0,0,0,1,0,0,0,3,-18,FALSE
0,0,0,1,0,0,0,0,0,0,0,0,0,3,-17,FALSE
0,0,0,1,0,0,0,0,0,0,0,1,0,3,-16,FALSE
0,0,0,1,0,0,0,0,0,0,1,0,0,3,-15,FALSE
0,0,0,1,0,0,0,0,0,1,0,0,0,3,-14,FALSE
0,1,0,1,0,0,0,0,0,0,0,0,0,3,-13,FALSE
0,1,0,1,0,0,0,0,0,0,0,1,0,3,-20,FALSE
0,1,0,1,0,0,0,0,0,0,1,0,0,3,-20,FALSE
0,1,0,1,0,0,0,0,0,1,0,0,0,3,-20,FALSE
0,0,0,0,1,0,1,0,0,0,0,0,0,3,-10,FALSE
0,0,0,0,1,0,1,0,0,1,0,0,0,3,-9,FALSE
0,0,0,0,1,0,1,0,0,0,1,0,0,3,-8,FALSE
0,0,0,0,1,0,1,0,0,0,0,1,0,3,-7,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,0,3,-6,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,0,3,-5,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,0,3,-4,FALSE
0,0,0,0,1,0,0,1,0,0,0,1,0,3,-3,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,0,3,-9,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,0,3,-8,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,0,3,-7,FALSE
0,0,0,0,1,0,0,0,1,0,0,1,0,3,-6,FALSE
0,0,0,0,0,1,1,0,0,0,0,0,0,3,-5,FALSE
0,0,0,0,0,1,1,0,0,1,0,0,0,3,-4,FALSE
0,0,0,0,0,1,1,0,0,0,1,0,0,3,-3,FALSE
0,0,0,0,0,1,1,0,0,0,0,1,0,3,-9,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,0,3,-8,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,0,3,-7,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,0,3,-6,FALSE
0,0,0,0,0,1,0,1,0,0,0,1,0,3,-5,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,0,3,-4,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,0,3,-3,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,0,3,-9,FALSE
0,0,0,0,0,1,0,0,1,0,0,1,0,3,-8,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,1,3,-7,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,1,3,-6,TRUE
0,0,0,0,1,0,0,1,0,0,1,0,1,3,-5,TRUE
0,0,0,0,1,0,0,0,1,0,0,0,1,3,-4,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,1,3,-3,TRUE
0,0,0,0,1,0,0,0,1,0,1,0,1,3,-9,TRUE
0,0,0,0,0,1,0,1,0,0,0,0,1,3,-8,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,1,3,-7,TRUE
0,0,0,0,0,1,0,1,0,0,1,0,1,3,-6,TRUE
0,0,0,0,0,1,0,0,1,0,0,0,1,3,-5,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,1,3,-4,TRUE
0,0,0,0,0,1,0,0,1,0,1,0,1,3,-3,TRUE
0,1,0,0,1,0,1,0,0,0,0,0,0,3,-9,FALSE
0,1,0,0,1,0,1,0,0,1,0,0,0,3,-8,FALSE
0,1,0,0,1,0,1,0,0,0,1,0,0,3,-7,FALSE
0,1,0,0,1,0,1,0,0,0,0,1,0,3,-6,FALSE
0,1,0,0,1,0,0,1,0,0,0,0,0,3,-5,FALSE
0,1,0,0,1,0,0,0,1,0,0,0,0,3,-4,FALSE
0,1,0,0,0,1,1,0,0,0,0,0,0,3,-3,FALSE
0,0,1,0,1,0,0,1,0,0,0,0,1,3,-9,FALSE
0,0,1,0,1,0,0,1,0,1,0,0,1,3,-8,FALSE
0,0,1,0,1,0,0,1,0,0,1,0,1,3,-7,FALSE
0,0,1,0,1,0,0,0,1,0,0,0,1,3,-6,FALSE
0,0,1,0,1,0,0,0,1,1,0,0,1,3,-5,FALSE
0,0,1,0,1,0,0,0,1,0,1,0,1,3,-4,FALSE
0,0,1,0,0,1,0,1,0,0,0,0,1,3,-3,FALSE
0,0,1,0,0,1,0,1,0,1,0,0,1,3,-9,FALSE
0,0,1,0,0,1,0,1,0,0,1,0,1,3,-8,FALSE
0,0,1,0,0,1,0,0,1,0,0,0,1,3,-7,FALSE
0,0,1,0,0,1,0,0,1,1,0,0,1,3,-6,FALSE
0,0,1,0,0,1,0,0,1,0,1,0,1,3,-5,FALSE
1,0,0,0,1,0,1,0,0,0,0,0,0,3,-4,FALSE
1,0,0,0,1,0,1,0,0,1,0,0,0,3,-3,FALSE
1,0,0,0,1,0,1,0,0,0,1,0,0,3,-9,FALSE
1,0,0,0,1,0,1,0,0,0,0,1,0,3,-8,FALSE
1,0,0,0,1,0,0,1,0,0,0,0,0,3,-7,FALSE
1,0,0,0,1,0,0,1,0,1,0,0,0,3,-6,FALSE
1,0,0,0,1,0,0,1,0,0,1,0,0,3,-5,FALSE
1,0,0,0,1,0,0,1,0,0,0,1,0,3,-4,FALSE
1,0,0,0,1,0,0,0,1,0,0,0,0,3,-3,FALSE
1,0,0,0,1,0,0,0,1,1,0,0,0,3,-9,FALSE
1,0,0,0,1,0,0,0,1,0,1,0,0,3,-8,FALSE
1,0,0,0,1,0,0,0,1,0,0,1,0,3,-7,FALSE
1,0,0,0,0,1,1,0,0,0,0,0,0,3,-6,FALSE
1,0,0,0,0,1,1,0,0,1,0,0,0,3,-5,FALSE
1,0,0,0,0,1,1,0,0,0,1,0,0,3,-4,FALSE
1,0,0,0,0,1,1,0,0,0,0,1,0,3,-3,FALSE
1,0,0,0,0,1,0,1,0,0,0,0,0,3,-9,FALSE
1,0,0,0,0,1,0,1,0,1,0,0,0,3,-8,FALSE
1,0,0,0,0,1,0,1,0,0,1,0,0,3,-7,FALSE
1,0,0,0,0,1,0,1,0,0,0,1,0,3,-6,FALSE
1,0,0,0,0,1,0,0,1,0,0,0,0,3,-5,FALSE
1,0,0,0,0,1,0,0,1,1,0,0,0,3,-4,FALSE
1,0,0,0,0,1,0,0,1,0,1,0,0,3,-3,FALSE
1,0,0,0,0,1,0,0,1,0,0,1,0,3,-9,FALSE
1,0,0,1,0,0,0,0,0,0,0,0,0,3,-8,FALSE
1,0,0,1,0,0,0,0,0,0,0,1,0,3,-7,FALSE
1,0,0,1,0,0,0,0,0,0,1,0,0,3,-6,FALSE
1,0,0,1,0,0,0,0,0,1,0,0,0,3,-5,FALSE
0,0,0,1,0,0,0,0,0,0,0,0,0,3,-4,FALSE
0,0,0,1,0,0,0,0,0,0,0,1,0,3,-3,FALSE
0,0,0,1,0,0,0,0,0,0,1,0,0,3,-10,FALSE
0,0,0,1,0,0,0,0,0,1,0,0,0,3,-11,FALSE
0,1,0,1,0,0,0,0,0,0,0,0,0,3,-12,FALSE
0,1,0,1,0,0,0,0,0,0,0,1,0,3,-13,FALSE
0,1,0,1,0,0,0,0,0,0,1,0,0,3,-10,FALSE
0,1,0,1,0,0,0,0,0,1,0,0,0,3,-10,FALSE
0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,FALSE
0,0,0,0,1,0,1,0,0,1,0,0,0,3,2,FALSE
0,0,0,0,1,0,1,0,0,0,1,0,0,3,1,FALSE
0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,0,3,2,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,0,3,3,FALSE
0,0,0,0,1,0,0,1,0,0,0,1,0,3,3,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,0,3,1,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,0,3,0,FALSE
0,0,0,0,1,0,0,0,1,0,0,1,0,3,1,FALSE
0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,FALSE
0,0,0,0,0,1,1,0,0,1,0,0,0,3,3,FALSE
0,0,0,0,0,1,1,0,0,0,1,0,0,3,3,FALSE
0,0,0,0,0,1,1,0,0,0,0,1,0,3,2,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,0,3,1,FALSE
0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,0,3,3,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,0,3,2,FALSE
0,0,0,0,0,1,0,0,1,0,0,1,0,3,1,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,TRUE
0,0,0,0,1,0,0,1,0,1,0,0,1,3,1,TRUE
0,0,0,0,1,0,0,1,0,0,1,0,1,3,2,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,1,3,3,TRUE
0,0,0,0,1,0,0,0,1,1,0,0,1,3,3,TRUE
0,0,0,0,1,0,0,0,1,0,1,0,1,3,2,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,1,3,1,TRUE
0,0,0,0,0,1,0,1,0,1,0,0,1,3,0,TRUE
0,0,0,0,0,1,0,1,0,0,1,0,1,3,1,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,1,3,2,TRUE
0,0,0,0,0,1,0,0,1,1,0,0,1,3,3,TRUE
0,0,0,0,0,1,0,0,1,0,1,0,1,3,3,FALSE
0,1,0,0,1,0,1,0,0,0,0,0,0,3,2,FALSE
0,1,0,0,1,0,1,0,0,1,0,0,0,3,1,FALSE
0,1,0,0,1,0,1,0,0,0,1,0,0,3,0,FALSE
0,1,0,0,1,0,1,0,0,0,0,1,0,3,1,FALSE
0,1,0,0,1,0,0,1,0,0,0,0,0,3,2,FALSE
0,1,0,0,1,0,0,0,1,0,0,0,0,3,3,FALSE
0,1,0,0,0,1,1,0,0,0,0,0,0,3,-3,FALSE
0,0,1,0,1,0,0,1,0,0,0,0,1,3,-1,FALSE
0,0,1,0,1,0,0,1,0,1,0,0,1,3,-2,FALSE
0,0,1,0,1,0,0,1,0,0,1,0,1,3,0,FALSE
0,0,1,0,1,0,0,0,1,0,0,0,1,3,1,FALSE
0,0,1,0,1,0,0,0,1,1,0,0,1,3,2,FALSE
0,0,1,0,1,0,0,0,1,0,1,0,1,3,3,FALSE
0,0,1,0,0,1,0,1,0,0,0,0,1,3,4,FALSE
0,0,1,0,0,1,0,1,0,1,0,0,1,3,5,FALSE
0,0,1,0,0,1,0,1,0,0,1,0,1,3,6,FALSE
0,0,1,0,0,1,0,0,1,0,0,0,1,3,-3,FALSE
0,0,1,0,0,1,0,0,1,1,0,0,1,3,-1,FALSE
0,0,1,0,0,1,0,0,1,0,1,0,1,3,-2,FALSE
1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,FALSE
1,0,0,0,1,0,1,0,0,1,0,0,0,3,1,FALSE
1,0,0,0,1,0,1,0,0,0,1,0,0,3,2,TRUE
1,0,0,0,1,0,1,0,0,0,0,1,0,3,3,FALSE
1,0,0,0,1,0,0,1,0,0,0,0,0,3,4,FALSE
1,0,0,0,1,0,0,1,0,1,0,0,0,3,5,FALSE
1,0,0,0,1,0,0,1,0,0,1,0,0,3,6,TRUE
1,0,0,0,1,0,0,1,0,0,0,1,0,3,-3,FALSE
1,0,0,0,1,0,0,0,1,0,0,0,0,3,-1,FALSE
1,0,0,0,1,0,0,0,1,1,0,0,0,3,-2,FALSE
1,0,0,0,1,0,0,0,1,0,1,0,0,3,0,TRUE
1,0,0,0,1,0,0,0,1,0,0,1,0,3,1,FALSE
1,0,0,0,0,1,1,0,0,0,0,0,0,3,2,FALSE
1,0,0,0,0,1,1,0,0,1,0,0,0,3,3,FALSE
1,0,0,0,0,1,1,0,0,0,1,0,0,3,4,FALSE
1,0,0,0,0,1,1,0,0,0,0,1,0,3,5,FALSE
1,0,0,0,0,1,0,1,0,0,0,0,0,3,6,FALSE
1,0,0,0,0,1,0,1,0,1,0,0,0,3,-3,FALSE
1,0,0,0,0,1,0,1,0,0,1,0,0,3,-1,TRUE
1,0,0,0,0,1,0,1,0,0,0,1,0,3,-2,FALSE
1,0,0,0,0,1,0,0,1,0,0,0,0,3,0,FALSE
1,0,0,0,0,1,0,0,1,1,0,0,0,3,1,FALSE
1,0,0,0,0,1,0,0,1,0,1,0,0,3,2,TRUE
1,0,0,0,0,1,0,0,1,0,0,1,0,3,3,FALSE
1,0,0,1,0,0,0,0,0,0,0,0,0,3,4,FALSE
1,0,0,1,0,0,0,0,0,0,0,1,0,3,5,FALSE
1,0,0,1,0,0,0,0,0,0,1,0,0,3,6,TRUE
1,0,0,1,0,0,0,0,0,1,0,0,0,3,-3,FALSE
0,0,0,1,0,0,0,0,0,0,0,0,0,3,-1,FALSE
0,0,0,1,0,0,0,0,0,0,0,1,0,3,-2,FALSE
0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,FALSE
0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,FALSE
0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,FALSE
0,1,0,1,0,0,0,0,0,0,0,1,0,3,3,FALSE
0,1,0,1,0,0,0,0,0,0,1,0,0,3,4,FALSE
0,1,0,1,0,0,0,0,0,1,0,0,0,3,5,FALSE
0,0,0,0,1,0,1,0,0,0,0,0,0,3,6,FALSE
0,0,0,0,1,0,1,0,0,1,0,0,0,3,10,FALSE
0,0,0,0,1,0,1,0,0,0,1,0,0,3,11,FALSE
0,0,0,0,1,0,1,0,0,0,0,1,0,3,12,TRUE
0,0,0,0,1,0,0,1,0,0,0,0,0,3,13,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,0,3,14,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,0,3,9,FALSE
0,0,0,0,1,0,0,1,0,0,0,1,0,3,8,TRUE
0,0,0,0,1,0,0,0,1,0,0,0,0,3,7,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,0,3,6,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,0,3,10,FALSE
0,0,0,0,1,0,0,0,1,0,0,1,0,3,11,TRUE
0,0,0,0,0,1,1,0,0,0,0,0,0,3,12,FALSE
0,0,0,0,0,1,1,0,0,1,0,0,0,3,13,FALSE
0,0,0,0,0,1,1,0,0,0,1,0,0,3,14,FALSE
0,0,0,0,0,1,1,0,0,0,0,1,0,3,9,TRUE
0,0,0,0,0,1,0,1,0,0,0,0,0,3,8,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,0,3,7,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,0,3,6,FALSE
0,0,0,0,0,1,0,1,0,0,0,1,0,3,10,TRUE
0,0,0,0,0,1,0,0,1,0,0,0,0,3,11,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,0,3,12,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,0,3,13,FALSE
0,0,0,0,0,1,0,0,1,0,0,1,0,3,14,TRUE
0,0,0,0,1,0,0,1,0,0,0,0,1,3,9,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,1,3,8,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,1,3,7,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,1,3,6,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,1,3,10,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,1,3,11,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,1,3,12,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,1,3,13,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,1,3,14,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,1,3,9,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,1,3,8,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,1,3,7,FALSE
0,1,0,0,1,0,1,0,0,0,0,0,0,3,6,FALSE
0,1,0,0,1,0,1,0,0,1,0,0,0,3,10,FALSE
0,1,0,0,1,0,1,0,0,0,1,0,0,3,11,FALSE
0,1,0,0,1,0,1,0,0,0,0,1,0,3,12,FALSE
0,1,0,0,1,0,0,1,0,0,0,0,0,3,13,FALSE
0,1,0,0,1,0,0,0,1,0,0,0,0,3,14,FALSE
0,1,0,0,0,1,1,0,0,0,0,0,0,3,9,FALSE
0,0,1,0,1,0,0,1,0,0,0,0,1,3,8,FALSE
0,0,1,0,1,0,0,1,0,1,0,0,1,3,7,FALSE
0,0,1,0,1,0,0,1,0,0,1,0,1,3,6,FALSE
0,0,1,0,1,0,0,0,1,0,0,0,1,3,10,FALSE
0,0,1,0,1,0,0,0,1,1,0,0,1,3,11,FALSE
0,0,1,0,1,0,0,0,1,0,1,0,1,3,12,FALSE
0,0,1,0,0,1,0,1,0,0,0,0,1,3,13,FALSE
0,0,1,0,0,1,0,1,0,1,0,0,1,3,14,FALSE
0,0,1,0,0,1,0,1,0,0,1,0,1,3,9,FALSE
0,0,1,0,0,1,0,0,1,0,0,0,1,3,8,FALSE
0,0,1,0,0,1,0,0,1,1,0,0,1,3,7,FALSE
0,0,1,0,0,1,0,0,1,0,1,0,1,3,6,FALSE
1,0,0,0,1,0,1,0,0,0,0,0,0,3,10,FALSE
1,0,0,0,1,0,1,0,0,1,0,0,0,3,11,TRUE
1,0,0,0,1,0,1,0,0,0,1,0,0,3,12,TRUE
1,0,0,0,1,0,1,0,0,0,0,1,0,3,13,TRUE
1,0,0,0,1,0,0,1,0,0,0,0,0,3,14,FALSE
1,0,0,0,1,0,0,1,0,1,0,0,0,3,9,TRUE
1,0,0,0,1,0,0,1,0,0,1,0,0,3,8,TRUE
1,0,0,0,1,0,0,1,0,0,0,1,0,3,7,TRUE
1,0,0,0,1,0,0,0,1,0,0,0,0,3,6,FALSE
1,0,0,0,1,0,0,0,1,1,0,0,0,3,10,TRUE
1,0,0,0,1,0,0,0,1,0,1,0,0,3,11,TRUE
1,0,0,0,1,0,0,0,1,0,0,1,0,3,12,TRUE
1,0,0,0,0,1,1,0,0,0,0,0,0,3,13,FALSE
1,0,0,0,0,1,1,0,0,1,0,0,0,3,14,TRUE
1,0,0,0,0,1,1,0,0,0,1,0,0,3,9,TRUE
1,0,0,0,0,1,1,0,0,0,0,1,0,3,8,TRUE
1,0,0,0,0,1,0,1,0,0,0,0,0,3,7,TRUE
1,0,0,0,0,1,0,1,0,1,0,0,0,3,6,TRUE
1,0,0,0,0,1,0,1,0,0,1,0,0,3,10,TRUE
1,0,0,0,0,1,0,1,0,0,0,1,0,3,11,TRUE
1,0,0,0,0,1,0,0,1,0,0,0,0,3,12,TRUE
1,0,0,0,0,1,0,0,1,1,0,0,0,3,13,TRUE
1,0,0,0,0,1,0,0,1,0,1,0,0,3,14,TRUE
1,0,0,0,0,1,0,0,1,0,0,1,0,3,9,TRUE
1,0,0,1,0,0,0,0,0,0,0,0,0,3,8,TRUE
1,0,0,1,0,0,0,0,0,0,0,1,0,3,7,TRUE
1,0,0,1,0,0,0,0,0,0,1,0,0,3,6,TRUE
1,0,0,1,0,0,0,0,0,1,0,0,0,3,10,TRUE
0,0,0,1,0,0,0,0,0,0,0,0,0,3,11,FALSE
0,0,0,1,0,0,0,0,0,0,0,1,0,3,12,FALSE
0,0,0,1,0,0,0,0,0,0,1,0,0,3,13,FALSE
0,0,0,1,0,0,0,0,0,1,0,0,0,3,14,FALSE
0,1,0,1,0,0,0,0,0,0,0,0,0,3,9,FALSE
0,1,0,1,0,0,0,0,0,0,0,1,0,3,8,FALSE
0,1,0,1,0,0,0,0,0,0,1,0,0,3,7,FALSE
0,1,0,1,0,0,0,0,0,1,0,0,0,3,6,FALSE
0,0,0,0,1,0,1,0,0,0,0,0,0,3,17,FALSE
0,0,0,0,1,0,1,0,0,1,0,0,0,3,18,FALSE
0,0,0,0,1,0,1,0,0,0,1,0,0,3,19,FALSE
0,0,0,0,1,0,1,0,0,0,0,1,0,3,20,TRUE
0,0,0,0,1,0,0,1,0,0,0,0,0,3,21,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,0,3,22,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,0,3,23,FALSE
0,0,0,0,1,0,0,1,0,0,0,1,0,3,24,TRUE
0,0,0,0,1,0,0,0,1,0,0,0,0,3,17,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,0,3,18,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,0,3,19,FALSE
0,0,0,0,1,0,0,0,1,0,0,1,0,3,20,TRUE
0,0,0,0,0,1,1,0,0,0,0,0,0,3,21,FALSE
0,0,0,0,0,1,1,0,0,1,0,0,0,3,22,FALSE
0,0,0,0,0,1,1,0,0,0,1,0,0,3,23,FALSE
0,0,0,0,0,1,1,0,0,0,0,1,0,3,24,TRUE
0,0,0,0,0,1,0,1,0,0,0,0,0,3,17,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,0,3,18,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,0,3,19,FALSE
0,0,0,0,0,1,0,1,0,0,0,1,0,3,20,TRUE
0,0,0,0,0,1,0,0,1,0,0,0,0,3,21,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,0,3,22,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,0,3,23,FALSE
0,0,0,0,0,1,0,0,1,0,0,1,0,3,24,TRUE
0,0,0,0,1,0,0,1,0,0,0,0,1,3,17,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,1,3,18,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,1,3,19,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,1,3,20,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,1,3,21,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,1,3,22,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,1,3,23,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,1,3,24,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,1,3,17,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,1,3,18,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,1,3,19,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,1,3,20,FALSE
0,1,0,0,1,0,1,0,0,0,0,0,0,3,21,FALSE
0,1,0,0,1,0,1,0,0,1,0,0,0,3,22,FALSE
0,1,0,0,1,0,1,0,0,0,1,0,0,3,23,FALSE
0,1,0,0,1,0,1,0,0,0,0,1,0,3,24,FALSE
0,1,0,0,1,0,0,1,0,0,0,0,0,3,17,FALSE
0,1,0,0,1,0,0,0,1,0,0,0,0,3,18,FALSE
0,1,0,0,0,1,1,0,0,0,0,0,0,3,19,FALSE
0,0,1,0,1,0,0,1,0,0,0,0,1,3,20,FALSE
0,0,1,0,1,0,0,1,0,1,0,0,1,3,21,FALSE
0,0,1,0,1,0,0,1,0,0,1,0,1,3,22,FALSE
0,0,1,0,1,0,0,0,1,0,0,0,1,3,23,FALSE
0,0,1,0,1,0,0,0,1,1,0,0,1,3,24,FALSE
0,0,1,0,1,0,0,0,1,0,1,0,1,3,17,FALSE
0,0,1,0,0,1,0,1,0,0,0,0,1,3,18,FALSE
0,0,1,0,0,1,0,1,0,1,0,0,1,3,19,FALSE
0,0,1,0,0,1,0,1,0,0,1,0,1,3,20,FALSE
0,0,1,0,0,1,0,0,1,0,0,0,1,3,21,FALSE
0,0,1,0,0,1,0,0,1,1,0,0,1,3,22,FALSE
0,0,1,0,0,1,0,0,1,0,1,0,1,3,23,FALSE
1,0,0,0,1,0,1,0,0,0,0,0,0,3,24,TRUE
1,0,0,0,1,0,1,0,0,1,0,0,0,3,17,TRUE
1,0,0,0,1,0,1,0,0,0,1,0,0,3,18,FALSE
1,0,0,0,1,0,1,0,0,0,0,1,0,3,19,TRUE
1,0,0,0,1,0,0,1,0,0,0,0,0,3,20,TRUE
1,0,0,0,1,0,0,1,0,1,0,0,0,3,21,TRUE
1,0,0,0,1,0,0,1,0,0,1,0,0,3,22,FALSE
1,0,0,0,1,0,0,1,0,0,0,1,0,3,23,TRUE
1,0,0,0,1,0,0,0,1,0,0,0,0,3,24,TRUE
1,0,0,0,1,0,0,0,1,1,0,0,0,3,17,TRUE
1,0,0,0,1,0,0,0,1,0,1,0,0,3,18,FALSE
1,0,0,0,1,0,0,0,1,0,0,1,0,3,19,TRUE
1,0,0,0,0,1,1,0,0,0,0,0,0,3,20,TRUE
1,0,0,0,0,1,1,0,0,1,0,0,0,3,21,TRUE
1,0,0,0,0,1,1,0,0,0,1,0,0,3,22,FALSE
1,0,0,0,0,1,1,0,0,0,0,1,0,3,23,TRUE
1,0,0,0,0,1,0,1,0,0,0,0,0,3,24,TRUE
1,0,0,0,0,1,0,1,0,1,0,0,0,3,17,TRUE
1,0,0,0,0,1,0,1,0,0,1,0,0,3,18,FALSE
1,0,0,0,0,1,0,1,0,0,0,1,0,3,19,TRUE
1,0,0,0,0,1,0,0,1,0,0,0,0,3,20,TRUE
1,0,0,0,0,1,0,0,1,1,0,0,0,3,21,TRUE
1,0,0,0,0,1,0,0,1,0,1,0,0,3,22,FALSE
1,0,0,0,0,1,0,0,1,0,0,1,0,3,23,TRUE
1,0,0,1,0,0,0,0,0,0,0,0,0,3,24,TRUE
1,0,0,1,0,0,0,0,0,0,0,1,0,3,17,TRUE
1,0,0,1,0,0,0,0,0,0,1,0,0,3,18,FALSE
1,0,0,1,0,0,0,0,0,1,0,0,0,3,19,TRUE
0,0,0,1,0,0,0,0,0,0,0,0,0,3,20,FALSE
0,0,0,1,0,0,0,0,0,0,0,1,0,3,21,FALSE
0,0,0,1,0,0,0,0,0,0,1,0,0,3,22,FALSE
0,0,0,1,0,0,0,0,0,1,0,0,0,3,23,FALSE
0,1,0,1,0,0,0,0,0,0,0,0,0,3,24,FALSE
0,1,0,1,0,0,0,0,0,0,0,1,0,3,20,FALSE
0,1,0,1,0,0,0,0,0,0,1,0,0,3,20,FALSE
0,1,0,1,0,0,0,0,0,1,0,0,0,3,20,FALSE
0,0,0,0,1,0,1,0,0,0,0,0,0,3,30,FALSE
0,0,0,0,1,0,1,0,0,1,0,0,0,3,25,FALSE
0,0,0,0,1,0,1,0,0,0,1,0,0,3,26,FALSE
0,0,0,0,1,0,1,0,0,0,0,1,0,3,27,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,0,3,28,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,0,3,29,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,0,3,30,FALSE
0,0,0,0,1,0,0,1,0,0,0,1,0,3,31,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,0,3,32,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,0,3,33,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,0,3,34,FALSE
0,0,0,0,1,0,0,0,1,0,0,1,0,3,30,FALSE
0,0,0,0,0,1,1,0,0,0,0,0,0,3,30,FALSE
